sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
-47374680#3,603129610,1617889910,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.207191080338312,253.41410935434305,2615.09,2224.43,2591.89,2217.52
-47374680#4,603129608,603129610,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.4274438149252,255.48152220585274,2647.45,2232.81,2615.09,2224.43
-47374680#5,1174770056,603129608,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,99.11795328213856,262.6663024976993,2745.74,2245.46,2647.45,2232.81
-47374680#6,1171034241,1174770056,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.978934896150015,260.846786990435,2763.49,2248.32,2745.74,2245.46
-47374680#7,1174787428,1171034241,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,115.90693638915536,257.7757631065375,2876.76,2272.86,2763.49,2248.32
-47374680#8,1171034423,1174787428,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.847314722446725,255.9816424587927,2914.45,2282.27,2876.76,2272.86
-479315694,1175015992,1174991666,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,37.05034887935807,221.12589321399517,2000.07,1830.1,1977.63,1804.4
-619184994,890533919,890533931,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,155.38436637913543,259.58049868501985,3112.65,2770.53,2960.11,2742.48
-659278038#0,1172993711,1162051787,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.237355925189696,353.061537499339,2688.18,3082.39,2683.44,3121.34
-659278038#1,1173023822,1172993711,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.395311389149796,352.39016284244804,2692.47,3050.28,2688.18,3082.39
-659278038#2,1172993756,1173023822,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,59.421896637519374,352.62263365409876,2700.1,2991.35,2692.47,3050.28
-659278038#3,534718072,1172993756,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,133.59315456523086,352.53771259419915,2717.45,2858.89,2700.1,2991.35
-659279347,1173080038,1173080077,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.18209284993489,237.87231373917984,3304.02,3281.15,3264.91,3256.59
-659283000#0,10831872439,171982071,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,35.201413499764975,253.7840687912096,3247.92,2740.07,3214.12,2730.24
-659283000#1,10182289683,10831872439,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,54.26962369102343,254.4374597400222,3300.2,2754.63,3247.92,2740.07
-659283000#10,171982102,7931925645,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1,primary,85.8217334039095,254.98085301508894,3623.64,2847.27,3540.75,2825.03
-659283000#11,9631288173,171982102,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,26.716071941810704,253.60682883141794,3649.27,2854.81,3623.64,2847.27
-659283000#2,171982075,10182289683,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,7.472616676908024,254.4758890032463,3307.4,2756.63,3300.2,2754.63
-659283000#3,1173138529,171982075,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,134.6147581864905,254.0154329005253,3436.81,2793.7,3307.4,2756.63
-659283000#5,1172926255,1173138529,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,73.85089080595382,252.83110438284137,3507.37,2815.5,3436.81,2793.7
-659283000#6,10831872423,1172926255,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,13.442116648802083,253.97849080503227,3520.29,2819.21,3507.37,2815.5
-659283000#7,1172926168,10831872423,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,10.846036142296414,253.8877095699848,3530.71,2822.22,3520.29,2819.21
-659283000#8,7931925645,1172926168,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,10.425818912680265,254.36410398198944,3540.75,2825.03,3530.71,2822.22
-679068326#0,1171060026,847832096,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.245139748120614,59.31459273800937,3469.52,2570.66,3509.29,2594.26
-679068326#1,1171052198,1171060026,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,126.50541090556568,56.62025435714486,3363.9,2501.07,3469.52,2570.66
-679068326#2,847832097,1171052198,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.7436602382594,57.45045838182176,3307.64,2465.16,3363.9,2501.07
-679068326#3,847832011,847832097,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,152.79273965977464,90.21416023963877,3157.82,2465.72,3307.64,2465.16
-697042776#1,4171691536,171982021,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,1,primary,13.872293098147646,235.33619274785715,2927.32,2627.85,2915.91,2619.96
-71223800#0,4594143978,847832039,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,209.81342162426063,68.45895691795215,3830.49,2760.82,4024.72,2837.49
-71223800#1,3484665751,4594143978,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.521399847462106,57.8237908064159,3794.68,2738.29,3830.49,2760.82
-71223800#2,9868200768,3484665751,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,83.67135693476621,61.00534124367999,3721.6,2697.79,3794.68,2738.29
-71223800#3,9575197728,9868200768,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.36271317711057,64.14092251764674,3677.18,2676.26,3721.6,2697.79
-71223800#4,4171324206,9575197728,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,51.23376425756764,67.08334861381974,3629.99,2656.31,3677.18,2676.26
-71223800#5,4171660612,4171324206,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,60.35815537589005,65.58354178659897,3575.03,2631.36,3629.99,2656.31
-71223800#6,1353871029,4171660612,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,20.057841359428853,63.11557766287797,3557.14,2622.29,3575.03,2631.36
-71223800#7,1171068836,1353871029,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.398015877590545,61.11206668377616,3523.52,2603.74,3557.14,2622.29
-71324342,4171691526,847832012,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,84.3271752056232,173.86384142577253,2940.0,2569.03,2948.95,2485.78
-71324343#0,848771524,848771521,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,136.20759224185605,251.36583722235042,3275.81,2609.52,3148.26,2566.51
-71324343#1,1171052248,848771524,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,59.39416301287517,237.06712490982892,3325.66,2641.81,3275.81,2609.52
-71324343#10,1171046121,9575197729,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.559411959622956,221.80628251943997,3521.82,2811.11,3504.56,2791.81
-71324343#11,10831872423,1171046121,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,1,residential,8.24427291574359,169.3034892642204,3520.29,2819.21,3521.82,2811.11
-71324343#2,1171046127,1171052248,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,51.7639884475685,234.36324586170775,3367.73,2671.97,3325.66,2641.81
-71324343#3,4171317851,1171046127,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.18844513175534,221.5744105861334,3389.09,2696.05,3367.73,2671.97
-71324343#4,1171046106,4171317851,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,44.69450150470177,230.2404113515406,3423.43,2724.62,3389.09,2696.05
-71324343#5,9868200712,1171046106,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,67.24971515183113,234.77135152488853,3478.36,2763.41,3423.43,2724.62
-71324343#6,10831872488,9868200712,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,3.1234756282067146,231.36883963327585,3480.8,2765.36,3478.36,2763.41
-71324343#7,1171046135,10831872488,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.112306919617296,237.32185941312463,3493.49,2773.5,3480.8,2765.36
-71324343#8,9575197729,1171046135,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,21.53734465693348,211.1566399601668,3504.56,2791.81,3493.49,2773.5
-837309289#0,4171691518,533971709,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,559.9382404096592,263.43291872446207,1108.63,2235.51,562.86,2172.68
-837309289#1,1161637896,4171691518,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,647.3781604449451,260.43674998992,1735.36,2341.1,1108.63,2235.51
-837310834,171982130,7814605309,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,165.27595136619215,253.85793961537195,4006.89,2957.89,3848.13,2911.94
-846712072,7900125515,7900125516,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,52.89346367936205,173.5629137989821,2537.03,2942.47,2542.96,2889.91
-893080537#0,847832033,847832031,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,27.80284953392919,253.81398588623742,3948.04,2358.31,3921.34,2350.56
-893080537#1,1171034606,847832033,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,229.1792801992297,270.8497223588297,4173.91,2354.96,3948.04,2358.31
100446081,534718089,1161457798,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,59.7862948899129,163.57888394786892,2534.09,3792.8,2550.88,3735.83
100468664,1161457643,1161457753,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.631455355520686,13.912947382125367,2560.02,3691.15,2565.44,3713.03
100468665,1161457663,1161457690,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,24.560008143320964,298.02582914526016,2597.14,3720.21,2575.46,3731.75
100468667,1161457688,1161457663,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,23.17627608374014,87.71137794457513,2574.12,3719.29,2597.14,3720.21
100468672#0,1161457798,1161457811,11,highway.secondary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,17.976121848592662,182.68589696997265,2550.88,3735.83,2550.09,3718.99
100468672#1,1161457811,1161457753,11,highway.secondary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,17.481373004710466,111.21987761709534,2550.09,3718.99,2565.44,3713.03
100468672#2,1161457753,1161457688,11,highway.secondary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,10.94729744642131,54.20092680894345,2565.44,3713.03,2574.12,3719.29
100468672#3,1161457688,1161457690,11,highway.secondary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,12.928565022425367,6.138233542797877,2574.12,3719.29,2575.46,3731.75
100468672#4,1161457690,1161457814,11,highway.secondary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,14.618265047839017,310.46861457453593,2575.46,3731.75,2564.77,3740.87
100468672#5,1161457814,1161457798,11,highway.secondary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,15.478136110771295,250.056647698616,2564.77,3740.87,2550.88,3735.83
100468675#0,1161457643,1617890018,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.751317405220345,162.71541423840813,2560.02,3691.15,2564.7,3676.11
100468675#1,1617890018,1172949639,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,67.7992801024651,165.9576073767812,2564.7,3676.11,2581.15,3610.34
100468675#2,1172949639,1172949655,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.65831861685906,166.4198967466741,2581.15,3610.34,2592.81,3562.07
100468675#3,1172949655,534718083,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,195.01879467231277,174.21619930516476,2592.81,3562.07,2612.43,3368.37
100468678,1161457811,1161457643,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.557917720975873,160.36964659517605,2550.09,3718.99,2560.02,3691.15
100468679,1161457814,534718089,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,60.131048883105,332.4161981912843,2564.77,3740.87,2537.05,3793.93
100468681#0,1161457663,4171544027,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,94.49282438366329,118.99154782823348,2597.14,3720.21,2679.74,3674.44
100468681#1,4171544027,1333258214,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,483.25459473887463,129.0625150429467,2679.74,3674.44,3043.26,3379.41
100468681#2,1333258214,1172966013,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,49.1476072662746,160.47007886204938,3043.26,3379.41,3059.69,3333.09
100468681#3,1172966013,1173079964,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,57.4552497653846,161.52085122369135,3059.69,3333.09,3077.88,3278.66
100468681#4,1173079964,1173060683,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,68.70402173154005,188.02884159549015,3077.88,3278.66,3068.38,3211.31
100468681#5,1173060683,4171595316,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,67.33152015439958,198.26272832483085,3068.38,3211.31,3047.28,3147.37
100468681#6,4171595316,1162051812,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,8.482529103987922,196.57631987305416,3047.28,3147.37,3044.86,3139.24
100468681#7,1162051812,4171250157,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,70.4104404740792,197.71956079855445,3044.86,3139.24,3023.43,3072.17
100468681#8,4171250157,1161457771,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,79.58338549527097,181.14898205567823,3023.43,3072.17,3021.86,2993.89
