sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
-37640678#3,441267973,3340881095,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.4267033971343,293.1288192017519,2603.68,2573.17,2572.94,2586.3
-37640679#0,9719060057,441267975,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.696048694758147,49.13384139706602,2857.47,2734.25,2879.65,2753.44
-37640679#1,9719060053,9719060057,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.28729086547925,57.85373303217273,2816.59,2708.56,2857.47,2734.25
-37640679#2,441267981,9719060053,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,143.68972964013426,68.26910699015986,2683.44,2655.49,2816.59,2708.56
-37640683,441268012,441268010,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.05531397112184,211.40879701398472,3142.96,3133.43,3134.1,3118.92
-394443146,3974531815,3974531809,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,100.38391670945529,205.65880273022557,3578.59,969.31,3535.86,880.36
-394443147#0,3974531809,3974531806,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,150.27812711495943,206.06952235838892,3535.86,880.36,3475.64,757.27
-394443147#1,3974531813,3974531809,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,23.375957994638632,122.55194009273504,3517.97,891.78,3535.86,880.36
-394443149#0,3974531835,3254769376,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,56.27997143812683,339.67473417863613,3648.18,1075.03,3628.7,1127.62
-394443149#1,3974531838,3974531835,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,82.08366460644488,242.61462183830116,3688.12,1095.72,3648.18,1075.03
-394443151#0,1663642244,477356672,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,249.9648871254361,216.701150509842,3238.15,1467.54,3088.8,1267.18
-394443151#1,1663642246,1663642244,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.828051403337643,219.85518855508425,3245.73,1476.62,3238.15,1467.54
-394443151#2,3974531856,1663642246,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,96.89618942555813,216.98938198144918,3304.01,1553.99,3245.73,1476.62
-394443152#0,3974531825,3974531818,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,89.07275279908364,226.3282212960402,3583.85,1047.64,3522.51,989.08
-394443152#1,3974531835,3974531825,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.1739903380391,246.93698743753103,3648.18,1075.03,3583.85,1047.64
-394443153#0,3262396894,1663642190,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,116.84407197506866,312.9767675739441,4076.28,2009.48,4012.83,2068.6
-394443153#1,1663642187,3262396894,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,60.77807663952491,256.30443136113854,4135.33,2023.87,4076.28,2009.48
-394446866,3974576101,3974576099,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,83.75634479743982,90.83990777615423,4701.62,2565.51,4782.11,2564.33
-394446867#0,423341314,423329664,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,56.8770251001642,239.99212352939958,3436.93,2628.67,3387.79,2600.29
-394446867#1,3400054762,423341314,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,80.81544567412371,236.56359117634867,3504.37,2673.2,3436.93,2628.67
-394446869,3974576065,3974569750,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,331.6859068945042,214.96125536226154,3077.41,2050.7,2987.36,1921.91
-394446871#0,9972395442,3974576094,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,7.173318618323932,259.8023150886602,4323.15,2382.09,4316.09,2380.82
-394446871#1,3974576095,9972395442,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,89.59670362239923,259.79753676823395,4411.33,2397.96,4323.15,2382.09
-394446872#0,3974576065,3974569756,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.7456590754505,195.66132440978353,3077.41,2050.7,3059.61,1987.21
-394446872#1,3974576073,3974576065,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.71263085375731,132.86763156344642,3050.11,2076.04,3077.41,2050.7
-394446873#0,3974569750,418610140,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,169.38871778460887,201.81907467503595,2987.36,1921.91,2924.68,1765.35
-394446873#1,2471405414,3974569750,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,49.322775672096746,192.30326966326706,2997.87,1970.1,2987.36,1921.91
-394446873#2,418610143,2471405414,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,87.79271325115764,192.13805936832003,3016.33,2055.93,2997.87,1970.1
-394446874#1,418610137,1766515560,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,169.7489895047531,219.99489648976504,2725.2,1531.5,2616.12,1401.48
-394446875,1663642233,3340880859,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,88.82471487045879,198.76292636501302,4088.51,2143.15,4067.72,2081.95
-394446876#0,5326376767,3974576096,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.16715331665527,217.33675703832492,4463.66,2580.65,4439.99,2549.62
-394446876#1,429655331,5326376767,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.565514726705004,216.74659271530132,4488.68,2614.16,4463.66,2580.65
-394456356#0,9719060110,430957314,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.11415858357354,176.5656704310236,4533.99,3036.68,4536.93,2987.69
-394456356#1,430957521,9719060110,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,276.6483987861364,137.46113849936233,4365.66,3220.13,4533.99,3036.68
-394456359#0,3974640351,423411199,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,20.52118857536582,121.59260523218512,2962.07,3753.53,2979.24,3742.97
-394456359#1,3974640348,3974640351,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.529825275514938,343.04697634095083,2968.88,3731.19,2962.07,3753.53
-394456360,3974640357,3974640351,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,117.01260295787972,173.349621907695,2948.77,3867.6,2962.07,3753.53
-394456375,429503790,3974640293,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.90846480529269,204.39842539085663,4072.41,2784.7,4052.62,2741.07
-394456377,431339383,431337530,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,981.3031508197021,304.03989845030685,5572.15,2262.05,4917.19,2704.49
-394456379,430957314,429653976,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,40.751503039765495,263.75917756231985,4536.93,2987.69,4496.42,2983.26
-394456384,3974640336,3974640320,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,93.20632080312681,192.58955965189085,3495.97,3198.36,3475.68,3107.51
-394456385#0,4530855189,3974640266,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.944488268653323,126.35183204379729,3612.26,2308.67,3621.88,2301.59
-394456385#1,3974640274,4530855189,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,91.91245594305225,111.59375391788325,3532.7,2340.16,3612.26,2308.67
-394456402#0,9442763201,1687124677,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,53.728768297289534,323.26319335638993,3332.04,4170.18,3300.11,4212.96
-394456402#1,1687124747,9442763201,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,52.636351216830704,330.2333394474262,3357.96,4124.86,3332.04,4170.18
-394456408#0,4314812339,1222774761,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,395.6659180266794,197.2750723385503,3943.38,1115.61,3826.52,739.84
-394459768,3974700323,3974700315,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,102.97759805010168,179.83215814191556,5157.47,3215.01,5157.77,3112.6
-394459769#0,3974700345,3974700337,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,159.57982956863964,240.47036822818853,5401.4,3794.54,5265.52,3717.57
-394459769#1,1532578485,3974700345,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.05458145815113,205.65834392537536,5432.36,3858.99,5401.4,3794.54
-394459774,3974700326,3974700330,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,205.44886756159488,69.11592652942664,5316.05,3299.48,5502.66,3370.68
-394700695#0,1037893368,2513116124,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,327.16972493608057,215.28390847347583,4948.42,4522.47,4759.67,4255.73
-394700695#1,2513116208,1037893368,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,672.1766376922228,217.38818386474864,5355.48,5055.11,4948.42,4522.47
-394700695#2,3976679088,2513116208,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,4288.7393303082645,194.9381171304005,6421.89,9052.27,5355.48,5055.11
-476687231#0,423422155,6333711041,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.78699929284454,293.0860192171183,3966.78,3684.75,3921.9,3703.88
-476687231#1,9442787184,423422155,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,73.24065791818224,295.20654030703764,4033.0,3653.58,3966.78,3684.75
-476687231#2,430918670,9442787184,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.098145581494332,296.2595670957047,4046.54,3646.9,4033.0,3653.58
-476687231#3,423425135,430918670,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,95.94391259751023,303.91322101046126,4125.73,3593.66,4046.54,3646.9
-48956015,621155736,621155613,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.16263430329526,163.4291729606182,4126.99,2935.43,4139.3,2894.06
-494235944#0,2466457229,429521217,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,12.224896727580347,330.121413291462,4593.08,1265.62,4586.99,1276.22
-508751758#0,3262396897,9972395328,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,13.275089453559215,349.67199124459074,4312.31,2405.67,4309.93,2418.73
-508751758#1,9972395334,3262396897,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,16.99583478385236,350.85912491381686,4315.01,2388.89,4312.31,2405.67
-508751758#2,3974576094,9972395334,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,8.141946941610167,352.3774551096245,4316.09,2380.82,4315.01,2388.89
-509025806#0,9897124723,9897124748,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,38.78014514640228,319.9901060430671,3152.61,1197.32,3127.68,1227.02
-509025806#1,12384666225,9897124723,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,22.706908640323494,317.9452682037914,3167.82,1180.46,3152.61,1197.32
-509025806#2,477356673,12384666225,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,39.84876660575596,317.94973235455865,3194.51,1150.87,3167.82,1180.46
-509025807#0,6100223501,2511999100,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,72.45833356300406,308.64250880427977,2842.47,1452.36,2785.91,1497.58
-509025807#1,6100223498,6100223501,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,28.900036332157192,308.5235742877223,2865.08,1434.36,2842.47,1452.36
-509025807#2,9897114305,6100223498,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,87.5449913031846,306.71936076024696,2935.25,1382.02,2865.08,1434.36
-509025807#3,6085692942,9897114305,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,19.79951567999109,307.14879184478673,2950.97,1370.11,2935.25,1382.02
-550211682,703891016,2511999115,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,174.63461452373014,142.33930423798574,3293.94,2452.94,3400.54,2314.82
-551044538#0,5321863284,4271010196,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,82.71585700456684,176.59693121890405,2997.17,2830.83,3002.08,2748.26
-551044538#1,5321863283,5321863284,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,18.882653415237936,176.62997572297115,2996.06,2849.68,2997.17,2830.83
-551044539,5321863285,5321863284,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,39.63763993983509,267.86017861887086,3036.78,2832.31,2997.17,2830.83
-599886761#0,418610139,12390308742,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,151.87506175188847,221.26935556654468,2909.66,1739.45,2809.52,1625.34
-599886761#1,418610140,418610139,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,29.940113560238753,210.11042236619076,2924.68,1765.35,2909.66,1739.45
-599886769,2023683308,10152611760,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,357.56837657725714,262.17050567310656,5295.86,1903.08,4942.57,1854.5
-607476021,2513116138,5757100185,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.70723268757119,86.10917489543658,5220.06,3491.0,5288.43,3495.65
